,Game ID,Visiting Team Score,Home Team Score,Visiting Team Player 1 ID,Visiting Team Player 2 ID,Visiting Team Player 3 ID,Visiting Team Player 4 ID,Visiting Team Player 5 ID,Visiting Team Player 6 ID,Visiting Team Player 7 ID,Visiting Team Player 8 ID,Visiting Team Player 9 ID,Home Team Player 1 ID,Home Team Player 2 ID,Home Team Player 3 ID,Home Team Player 4 ID,Home Team Player 5 ID,Home Team Player 6 ID,Home Team Player 7 ID,Home Team Player 8 ID,Home Team Player 9 ID
26,CLE201604060,6,7,bettm001,pedrd001,bogax001,ortid001,ramih003,shawt001,holtb002,swihb001,bradj001,lindf001,ramij003,kipnj001,napom001,santc002,gomey001,byrdm001,uribj002,naqut001
27,NYA201604060,6,16,altuj001,sprig001,corrc001,rasmc001,gomec002,valbl001,whitt002,tuckp001,castj006,ellsj001,gardb001,rodra001,teixm001,mccab002,beltc001,headc001,casts001,gregd001
28,OAK201604060,1,2,eatoa002,rollj001,abrej003,frazt001,cabrm002,garca003,lawrb002,avila001,jacka001,burnb002,davik003,lowrj001,valed001,butlb003,phegj001,canhm001,alony001,semim001
29,TBA201604060,3,5,pillk001,donaj001,bautj002,encae001,tulot001,colac001,martr004,carre001,barnd001,forsl001,guyeb001,longe001,pears001,jennd002,souzs001,beckt001,kierk001,casac001
30,TEX201604060,9,5,martl004,seagk001,canor001,cruzn002,linda001,smits002,sardl001,clevs001,martk001,choos001,desmi001,fielp001,belta001,odorr001,rua-r001,ruggj001,holab001,albeh001
31,ARI201604060,4,3,lemad001,stort001,gonzc001,arenn001,reynm001,rabur001,hundn001,barnb002,chatt001,seguj002,owinc001,goldp001,perad001,lambj001,drurb001,herrc001,corbp001,ahmen001
32,ATL201604060,3,1,taylm002,renda001,harpb003,zimmr001,murpd006,wertj001,ramow001,espid001,stras001,incie001,aybae001,freef001,garca004,markn001,olivh001,piera001,petej002,norrb001
33,CIN201604060,2,3,hernc005,galvf001,herro001,franm004,ruf-d001,ruppc001,bourp001,goedt001,nolaa001,cozaz001,suare001,vottj001,mesod001,brucj001,sches001,dejei002,finnb001,hamib001
34,MIA201604060,7,3,kinsi001,uptoj001,cabrm001,martj006,castn001,saltj001,iglej001,gosea001,sanca004,gordd002,ozunm001,yelic001,stanm004,pradm001,bourj002,realj001,hecha001,fernj003
35,MIL201604060,3,4,pagaa001,panij002,poseb001,pench001,beltb001,duffm002,crawb001,samaj001,blang001,santd002,genns001,braur002,lucrj001,cartc002,florr003,hilla001,jungt001,villj001
36,PIT201604060,1,5,carpm002,piscs001,hollm001,mossb001,moliy001,wongk001,gyorj001,hazej001,leakm001,jasoj001,mccua001,freed001,marts002,cervf001,polag001,harrj002,mercj002,nicaj001
37,SDN201604060,7,0,utlec001,seagc001,turnj001,gonza003,puigy001,crawc002,pedej001,ellia001,maedk001,jay-j001,spanc001,kempm001,myerw001,solay001,norrd001,ramia003,blasj001,casha001
38,ANA201604070,3,4,deshd002,choos001,belta001,fielp001,desmi001,morem001,odorr001,andre001,chirr001,escoy001,gentc001,troum001,pujoa001,cronc002,calhk001,simma001,sotog001,giavj001
39,BAL201604070,2,4,dozib001,santd001,mauej001,sanom001,plout001,rosae001,escoe001,murpj001,buxtb001,rickj001,reimn001,machm001,davic003,trumm001,hardj003,alvap001,schoj001,josec002
40,NYA201604070,5,8,altuj001,sprig001,corrc001,rasmc001,gomec002,valbl001,whitt002,tuckp001,krate001,ellsj001,gardb001,rodra001,teixm001,mccab002,beltc001,headc001,casts001,gregd001
41,OAK201604070,6,1,eatoa002,cabrm002,abrej003,frazt001,garca003,shucj001,lawrb002,navad001,salat001,burnb002,lowrj001,reddj001,valed001,vogts001,coghc001,alony001,semim001,crisc001
42,ARI201604070,14,6,fowld001,heywj001,zobrb001,rizza001,bryak001,schwk001,montm001,russa002,lackj001,seguj002,ahmen001,goldp001,perad001,castw002,lambj001,tomay001,owinc001,delar003
43,CIN201604070,6,10,galvf001,herro001,franm004,howar001,blana001,huntc001,ruizc001,bourp001,mortc002,sches001,suare001,vottj001,duvaa001,brucj001,pachj001,dejei002,barnt001,stepr002
44,SFN201604070,6,12,utlec001,seagc001,puigy001,gonza003,vanss001,pedej001,herne001,barna001,wooda002,spand001,panij002,poseb001,pench001,beltb001,duffm002,crawb001,peavj001,pagaa001
45,WAS201604070,6,4,gordd002,ozunm001,yelic001,stanm004,pradm001,bourj002,realj001,hecha001,conla001,taylm002,renda001,harpb003,zimmr001,wertj001,murpd006,ramow001,espid001,roart001
46,ANA201604080,7,3,deshd002,choos001,fielp001,belta001,morem001,desmi001,odorr001,andre001,chirr001,escoy001,navad002,troum001,pujoa001,calhk001,simma001,choij001,perec003,pennc001
47,BAL201604080,1,6,forsl001,morrl001,longe001,dickc002,jennd002,millb002,souzs001,kierk001,congh001,rickj001,reimn001,machm001,davic003,trumm001,wietm001,alvap001,schoj001,flahr001
48,CHA201604080,7,1,davir003,kipnj001,lindf001,napom001,santc002,gomey001,byrdm001,uribj002,ramij003,eatoa002,rollj001,abrej003,frazt001,cabrm002,garca003,lawrb002,avila001,jacka001
49,DET201604080,0,4,ellsj001,gardb001,casts001,teixm001,ackld001,headc001,gregd001,hicka001,romia002,kinsi001,uptoj001,cabrm001,martv001,martj006,castn001,mccaj001,iglej001,gosea001
50,KCA201604080,3,4,dozib001,santd001,mauej001,sanom001,plout001,parkb002,escoe001,suzuk001,buxtb001,escoa003,mousm001,cainl001,hosme001,morak001,gorda001,peres002,infao001,fuenr001
51,SEA201604080,3,2,burnb002,lowrj001,reddj001,valed001,vogts001,davik003,coghc001,alony001,semim001,aokin001,martk001,canor001,cruzn002,seagk001,iannc001,gutif001,lee-d004,martl004
52,TOR201604080,8,7,bettm001,pedrd001,bogax001,ortid001,ramih003,shawt001,holtb002,hanir001,bradj001,pillk001,donaj001,bautj002,encae001,tulot001,saunm001,martr004,goinr001,barnd001
53,ARI201604080,2,3,fowld001,heywj001,zobrb001,rizza001,bryak001,solej001,russa002,rossd001,hammj002,seguj002,brits001,goldp001,perad001,castw002,lambj001,tomay001,ray-r002,ahmen001
54,ATL201604080,7,4,carpm002,piscs001,hollm001,adamm002,gricr001,moliy001,wongk001,gyorj001,garcj004,incie001,aybae001,freef001,garca004,markn001,olivh001,flowt001,beckg001,wislm001
55,CIN201604080,6,5,jasoj001,mccua001,freed001,marts002,cervf001,polag001,harrj002,mercj002,lirif001,cozaz001,suare001,vottj001,philb001,mesod001,brucj001,duvaa001,simoa001,hamib001
56,COL201604080,13,6,jay-j001,spanc001,kempm001,myerw001,solay001,norrd001,ramia003,uptob001,rea-c001,blacc001,stort001,gonzc001,arenn001,parrg001,reynm001,hundn001,lemad001,lylej001
57,MIL201604080,4,6,altuj001,sprig001,corrc001,valbl001,gomec002,whitt002,castj006,marij002,felds001,santd002,genns001,braur002,lucrj001,cartc002,hilla001,villj001,andec001,broxk001
58,NYN201604080,2,7,galvf001,hernc005,herro001,howar001,blana001,huntc001,ruppc001,burre001,eickj001,granc001,wrigd002,cespy001,dudal001,walkn001,confm001,cabra002,darnt001,degrj001
59,SFN201604080,2,3,utlec001,seagc001,turnj001,gonza003,puigy001,pedej001,vanss001,ellia001,strir001,spand001,panij002,pench001,beltb001,duffm002,crawb001,pagaa001,browt002,cainm001
60,ANA201604090,4,1,deshd002,odorr001,fielp001,belta001,morem001,desmi001,andre001,rua-r001,chirr001,escoy001,gentc001,troum001,pujoa001,cronc002,calhk001,simma001,perec003,giavj001
61,CHA201604090,3,7,davir003,kipnj001,lindf001,napom001,santc002,gomey001,uribj002,ramij003,cowgc001,jacka001,rollj001,abrej003,frazt001,cabrm002,lawrb002,garca003,avila001,shucj001
62,DET201604090,8,4,ellsj001,gardb001,rodra001,teixm001,mccab002,beltc001,casts001,gregd001,torrr001,kinsi001,uptoj001,cabrm001,martv001,martj006,mccaj001,iglej001,avilm001,gosea001
63,KCA201604090,0,7,dozib001,santd001,mauej001,plout001,arcio001,parkb002,escoe001,rosae001,suzuk001,escoa003,mousm001,cainl001,hosme001,morak001,gorda001,peres002,infao001,orlap001
64,SEA201604090,6,1,crisc001,coghc001,reddj001,valed001,vogts001,lowrj001,davik003,alony001,semim001,aokin001,martk001,canor001,cruzn002,seagk001,iannc001,gutif001,lee-d004,martl004
65,TOR201604090,8,4,bettm001,pedrd001,bogax001,shawt001,ramih003,sandp001,holtb002,castr004,swihb001,pillk001,donaj001,bautj002,encae001,tulot001,carre001,goinr001,barnd001,tholj001
66,ARI201604090,4,2,fowld001,heywj001,zobrb001,rizza001,bryak001,montm001,solej001,russa002,hendk001,seguj002,owinc001,goldp001,perad001,castw002,tomay001,drurb001,greiz001,ahmen001
67,ATL201604090,12,2,carpm002,hazej001,hollm001,mossb001,piscs001,moliy001,wongk001,diaza003,martc006,aybae001,markn001,freef001,garca004,piera001,johnk003,stubd001,petej002,tehej001
68,CIN201604090,1,5,jasoj001,mccua001,freed001,marts002,cervf001,polag001,harrj002,mercj002,coleg001,hamib001,suare001,vottj001,philb001,brucj001,sches001,dejei002,barnt001,igler001
69,COL201604090,16,3,jay-j001,uptob001,kempm001,myerw001,solay001,norrd001,ramia003,spanc001,pomed001,lemad001,stort001,gonzc001,arenn001,reynm001,rabur001,hundn001,barnb002,delaj001
70,MIL201604090,6,4,altuj001,sprig001,corrc001,rasmc001,whitt002,gomec002,valbl001,castj006,fistd001,santd002,genns001,braur002,lucrj001,cartc002,nieuk001,hilla001,peraw001,villj001
71,NYN201604090,1,0,galvf001,hernc005,herro001,franm004,howar001,ruppc001,huntc001,bourp001,velav001,granc001,cabra002,cespy001,dudal001,walkn001,confm001,florw001,darnt001,colob001
72,SFN201604090,3,2,herne001,puigy001,turnj001,gonza003,vanss001,thomt002,ellia001,culbc001,kersc001,spand001,pagaa001,poseb001,pench001,duffm002,beltb001,tomlk001,bumgm001,adrie001
73,ANA201604100,1,3,deshd002,mazan001,fielp001,belta001,morem001,desmi001,andre001,albeh001,holab001,escoy001,gentc001,troum001,pujoa001,cronc002,calhk001,simma001,sotog001,giavj001
74,BAL201604100,3,5,forsl001,morrl001,longe001,dickc002,pears001,millb002,souzs001,kierk001,casac001,rickj001,machm001,davic003,trumm001,wietm001,alvap001,hardj003,schoj001,kim-h001
75,KCA201604100,3,4,dozib001,rosae001,mauej001,sanom001,parkb002,escoe001,nunee002,murpj001,buxtb001,escoa003,mousm001,cainl001,hosme001,morak001,gorda001,peres002,coloc002,orlap001
76,SEA201604100,2,1,crisc001,coghc001,reddj001,vogts001,lowrj001,davik003,alony001,phegj001,semim001,aokin001,seagk001,canor001,cruzn002,linda001,smits002,martk001,clevs001,martl004
77,TOR201604100,0,3,bettm001,pedrd001,bogax001,ortid001,ramih003,shawt001,younc004,swihb001,bradj001,pillk001,donaj001,bautj002,encae001,tulot001,saunm001,martr004,goinr001,barnd001
78,ARI201604100,7,3,zobrb001,heywj001,bryak001,rizza001,solej001,lastt001,montm001,russa002,arrij001,brits001,gossp001,goldp001,perad001,drurb001,lambj001,owinc001,herrc001,mills001
79,ATL201604100,12,7,carpm002,hazej001,piscs001,mossb001,adamm002,moliy001,wongk001,garcg002,waina001,aybae001,markn001,freef001,garca004,olivh001,flowt001,petej002,stubd001,perew001
80,CIN201604100,1,2,jasoj001,mccua001,freed001,marts002,polag001,harrj002,mercj002,stewc001,lockj001,cozaz001,suare001,vottj001,philb001,mesod001,brucj001,duvaa001,melvt001,hamib001
81,COL201604100,3,6,jay-j001,spanc001,kempm001,myerw001,uptob001,bethc001,ramia003,rosaa001,shiej002,blacc001,stort001,gonzc001,arenn001,parrg001,lemad001,paulb001,woltt001,bettc001
82,MIL201604100,2,3,altuj001,sprig001,corrc001,rasmc001,whitt002,tuckp001,gonzm002,castj006,keucd001,santd002,villj001,braur002,cartc002,hilla001,maldm001,rivey001,nelsj004,broxk001
83,NYN201604100,5,2,galvf001,hernc005,herro001,franm004,howar001,ruizc001,huntc001,bourp001,hellj001,granc001,wrigd002,cespy001,dudal001,walkn001,confm001,cabra002,plawk001,harvm001
84,SFN201604100,6,9,utlec001,seagc001,turnj001,gonza003,puigy001,pedej001,thomt002,barna001,kazms001,spand001,panij002,poseb001,pench001,beltb001,duffm002,crawb001,cuetj001,pagaa001
85,WAS201604100,2,4,gordd002,ozunm001,yelic001,stanm004,pradm001,bourj002,realj001,hecha001,koeht001,taylm002,renda001,harpb003,murpd006,wertj001,ramow001,robic001,espid001,rossj002
86,BOS201604110,9,7,rickj001,machm001,davic003,trumm001,wietm001,hardj003,schoj001,reimn001,josec002,bettm001,pedrd001,bogax001,ortid001,ramih003,shawt001,holtb002,swihb001,bradj001
87,DET201604110,7,4,jasoj001,mccua001,joycm001,marts002,cervf001,polag001,harrj002,rodrs002,mercj002,kinsi001,uptoj001,cabrm001,martv001,martj006,castn001,mccaj001,collt002,iglej001
88,HOU201604110,2,8,escoa003,mousm001,cainl001,hosme001,morak001,gorda001,peres002,infao001,fuenr001,altuj001,sprig001,corrc001,rasmc001,whitt002,gomec002,tuckp001,valbl001,castj006
89,MIN201604110,4,1,eatoa002,rollj001,abrej003,frazt001,cabrm002,lawrb002,garca003,navad001,jacka001,dozib001,mauej001,sanom001,plout001,parkb002,rosae001,escoe001,suzuk001,buxtb001
90,OAK201604110,4,1,escoy001,navad002,troum001,pujoa001,calhk001,cronc002,simma001,perec003,pennc001,crisc001,coghc001,reddj001,valed001,vogts001,lowrj001,davik003,alony001,semim001
91,SEA201604110,7,3,odorr001,mazan001,belta001,fielp001,desmi001,morem001,andre001,rua-r001,nichb001,aokin001,seagk001,canor001,cruzn002,linda001,smits002,iannc001,martk001,martl004
92,CHN201604110,3,5,cozaz001,suare001,vottj001,philb001,mesod001,brucj001,duvaa001,finnb001,hamib001,fowld001,heywj001,bryak001,rizza001,zobrb001,solej001,russa002,rossd001,lestj001
93,NYN201604110,10,3,gordd002,ozunm001,yelic001,stanm004,pradm001,johnc003,realj001,hecha001,cosaj001,granc001,wrigd002,cespy001,dudal001,walkn001,confm001,cabra002,darnt001,matzs001
94,PHI201604110,4,3,jay-j001,spanc001,kempm001,myerw001,wallb001,norrd001,ramia003,amara001,casha001,galvf001,hernc005,herro001,franm004,howar001,ruppc001,huntc001,bourp001,nolaa001
95,SLN201604110,1,10,santd002,genns001,braur002,lucrj001,cartc002,hilla001,villj001,jungt001,broxk001,carpm002,hazej001,hollm001,piscs001,gricr001,moliy001,wongk001,diaza003,wachm001
96,WAS201604110,4,6,smitm007,markn001,freef001,garca004,piera001,olivh001,aybae001,petej002,norrb001,taylm002,renda001,harpb003,zimmr001,murpd006,wertj001,ramow001,espid001,schem001
97,BOS201604120,9,5,rickj001,machm001,davic003,trumm001,wietm001,alvap001,hardj003,schoj001,flahr001,bettm001,pedrd001,bogax001,ortid001,ramih003,shawt001,holtb002,swihb001,bradj001
98,DET201604120,2,8,joycm001,mccua001,freed001,marts002,cervf001,polag001,harrj002,morsm001,mercj002,kinsi001,uptoj001,cabrm001,martv001,martj006,castn001,saltj001,gosea001,iglej001
99,HOU201604120,3,2,escoa003,mousm001,cainl001,hosme001,morak001,gorda001,peres002,infao001,orlap001,altuj001,sprig001,corrc001,rasmc001,whitt002,gomec002,gatte001,valbl001,krate001
100,OAK201604120,5,4,escoy001,navad002,troum001,pujoa001,calhk001,simma001,choij001,sotog001,giavj001,burnb002,phegj001,reddj001,valed001,butlb003,davik003,lowrj001,canhm001,semim001
101,SEA201604120,8,0,deshd002,mazan001,fielp001,belta001,desmi001,odorr001,andre001,rua-r001,holab001,aokin001,sardl001,canor001,cruzn002,seagk001,iannc001,gutif001,lee-d004,martl004
102,TBA201604120,1,5,davir003,kipnj001,lindf001,napom001,santc002,gomey001,byrdm001,uribj002,ramij003,forsl001,morrl001,longe001,dickc002,jennd002,millb002,souzs001,kierk001,congh001
103,TOR201604120,3,2,ellsj001,gardb001,rodra001,teixm001,mccab002,beltc001,headc001,casts001,gregd001,pillk001,donaj001,bautj002,encae001,tulot001,colac001,saunm001,martr004,goinr001
104,COL201604120,7,2,spand001,panij002,pench001,beltb001,duffm002,crawb001,pagaa001,browt002,samaj001,blacc001,stort001,gonzc001,arenn001,parrg001,reynm001,hundn001,chatt001,lemad001
105,LAN201604120,4,2,seguj002,brits001,goldp001,perad001,castw002,lambj001,tomay001,corbp001,ahmen001,herne001,puigy001,gonza003,turnj001,kendh001,thomt002,seagc001,ellia001,maedk001
106,NYN201604120,2,1,gordd002,ozunm001,yelic001,stanm004,bourj002,dietd001,hecha001,mathj001,fernj003,granc001,wrigd002,cespy001,dudal001,walkn001,confm001,cabra002,darnt001,syndn001
107,PHI201604120,0,3,jay-j001,spanc001,kempm001,wallb001,uptob001,norrd001,ramia003,amara001,erlir001,hernc005,herro001,franm004,howar001,ruizc001,galvf001,bourp001,goedt001,mortc002
108,WAS201604120,1,2,smitm007,markn001,freef001,garca004,franj004,aybae001,flowt001,beckg001,chacj001,taylm002,renda001,harpb003,zimmr001,murpd006,wertj001,espid001,lobaj001,gonzg003
109,BOS201604130,2,4,rickj001,machm001,davic003,trumm001,hardj003,alvap001,schoj001,josec002,kim-h001,bettm001,pedrd001,bogax001,ortid001,ramih003,shawt001,holtb002,hanir001,bradj001
110,HOU201604130,4,2,escoa003,mousm001,cainl001,hosme001,morak001,gorda001,peres002,infao001,orlap001,altuj001,sprig001,corrc001,rasmc001,whitt002,tuckp001,gomec002,valbl001,castj006
111,MIN201604130,3,0,eatoa002,rollj001,abrej003,frazt001,cabrm002,lawrb002,sandj002,avila001,jacka001,dozib001,mauej001,sanom001,plout001,rosae001,escoe001,keplm001,suzuk001,buxtb001
112,OAK201604130,5,1,escoy001,gentc001,troum001,pujoa001,cronc002,calhk001,simma001,perec003,giavj001,burnb002,crisc001,reddj001,vogts001,valed001,coghc001,butlb003,alony001,semim001
113,SEA201604130,2,4,deshd002,mazan001,fielp001,belta001,morem001,desmi001,odorr001,albeh001,nichb001,aokin001,smits002,canor001,cruzn002,seagk001,linda001,iannc001,martl004,martk001
114,TBA201604130,4,1,davir003,kipnj001,lindf001,napom001,santc002,gomey001,byrdm001,uribj002,cowgc001,forsl001,morrl001,longe001,dickc002,jennd002,millb002,guyeb001,kierk001,casac001
115,TOR201604130,2,7,ellsj001,hicka001,rodra001,teixm001,beltc001,casts001,headc001,torrr001,romia002,pillk001,donaj001,bautj002,encae001,tulot001,saunm001,martr004,smoaj001,goinr001
116,CHN201604130,2,9,hamib001,suare001,vottj001,philb001,brucj001,sches001,dejei002,barnt001,simoa001,fowld001,heywj001,zobrb001,rizza001,bryak001,montm001,solej001,russa002,lackj001
117,COL201604130,6,10,spand001,panij002,pench001,beltb001,duffm002,crawb001,pagaa001,browt002,peavj001,blacc001,stort001,gonzc001,arenn001,parrg001,hundn001,paulb001,lemad001,lylej001
118,LAN201604130,1,3,seguj002,owinc001,goldp001,castw002,drurb001,lambj001,tomay001,delar003,ahmen001,utlec001,seagc001,turnj001,gonza003,puigy001,grany001,kendh001,pedej001,wooda002
119,NYN201604130,1,2,gordd002,suzui001,yelic001,stanm004,pradm001,bourj002,realj001,rojam002,conla001,granc001,wrigd002,cespy001,walkn001,florw001,cabra002,lagaj001,plawk001,verrl001
120,PHI201604130,1,2,jay-j001,spanc001,kempm001,myerw001,uptob001,bethc001,rosaa001,amara001,rea-c001,hernc005,herro001,franm004,howar001,ruppc001,galvf001,huntc001,bourp001,eickj001
121,PIT201604130,7,3,kinsi001,uptoj001,cabrm001,martj006,castn001,saltj001,iglej001,gosea001,grees005,jasoj001,mccua001,freed001,marts002,cervf001,polag001,harrj002,mercj002,voger001
122,SLN201604130,6,4,santd002,genns001,braur002,lucrj001,cartc002,walsc001,florr003,rivey001,andec001,carpm002,hazej001,hollm001,piscs001,gricr001,moliy001,gyorj001,diaza003,leakm001
123,WAS201604130,0,3,smitm007,markn001,freef001,garca004,johnk003,piera001,aybae001,petej002,wislm001,taylm002,drews001,harpb003,murpd006,wertj001,ramow001,robic001,espid001,roart001
124,HOU201604140,6,2,escoa003,mousm001,cainl001,hosme001,morak001,gorda001,peres002,infao001,orlap001,altuj001,sprig001,corrc001,rasmc001,whitt002,tuckp001,gomec002,gonzm002,castj006
125,MIN201604140,3,1,eatoa002,cabrm002,abrej003,frazt001,lawrb002,navad001,garca003,shucj001,salat001,dozib001,rosae001,mauej001,plout001,sanom001,escoe001,parkb002,murpj001,buxtb001
126,TBA201604140,6,0,davir003,kipnj001,lindf001,napom001,santc002,ramij003,byrdm001,naqut001,perer003,forsl001,morrl001,longe001,dickc002,jennd002,millb002,souzs001,kierk001,congh001
127,TEX201604140,3,6,rickj001,machm001,jonea003,davic003,trumm001,wietm001,hardj003,schoj001,reimn001,deshd002,mazan001,fielp001,belta001,morem001,desmi001,odorr001,andre001,holab001
128,TOR201604140,2,4,ellsj001,gardb001,rodra001,teixm001,mccab002,beltc001,headc001,casts001,gregd001,pillk001,donaj001,bautj002,encae001,tulot001,saunm001,colac001,martr004,goinr001
129,CHN201604140,1,8,hamib001,suare001,vottj001,philb001,brucj001,duvaa001,pachj001,barnt001,igler001,fowld001,heywj001,zobrb001,rizza001,bryak001,lastt001,montm001,russa002,hammj002
130,COL201604140,6,11,spand001,pagaa001,poseb001,pench001,beltb001,duffm002,crawb001,cainm001,tomlk001,lemad001,stort001,gonzc001,arenn001,parrg001,reynm001,paulb001,woltt001,delaj001
131,LAN201604140,2,5,seguj002,brits001,goldp001,perad001,drurb001,lambj001,herrc001,ray-r002,ahmen001,herne001,puigy001,gonza003,kendh001,seagc001,thomt002,ellia001,barna001,strir001
132,PHI201604140,0,3,jay-j001,spanc001,myerw001,uptob001,norrd001,blasj001,amara001,ramia003,pomed001,hernc005,herro001,franm004,howar001,ruppc001,blana001,bourp001,goedt001,velav001
133,PIT201604140,7,4,kinsi001,uptoj001,cabrm001,martj006,castn001,collt002,wilsb002,romia001,zimmj003,jasoj001,mccua001,freed001,marts002,polag001,harrj002,mercj002,stewc001,coleg001
